ScanID,EchoTime,RepetitionTime,InversionTime
sub-OAS30272_ses-d0057_run-02_T1w,0.00316,2.4,1.0
sub-OAS30929_ses-d0115_run-02_T1w,0.00316,2.4,1.0
sub-OAS30929_ses-d0115_T2w,0.455,3.2,
sub-OAS30743_ses-d2309_T1w,0.00316,2.4,1.0
sub-OAS30743_ses-d2309_FLAIR,0.076,9.0,2.5
sub-OAS30743_ses-d2309_T2w,0.455,3.2,
sub-OAS30324_ses-d0119_T2w,0.455,3.2,
sub-OAS30324_ses-d0119_T1w,0.00316,2.4,1.0
sub-OAS30032_ses-d1661_run-02_T1w,0.00316,2.4,1.0
sub-OAS30032_ses-d1661_T2w,0.455,3.2,
sub-OAS30846_sess-d1101_T1w,0.00295,2.3,0.9
sub-OAS30846_sess-d1101_FLAIR,0.091,9.0,2.5
sub-OAS30846_sess-d1101_T2w,0.564,3.2,
sub-OAS31350_sess-d0030_FLAIR,0.094,9.0,
sub-OAS31350_sess-d0030_T1w,0.00295,2.3,
sub-OAS31350_sess-d0030_T2w,0.566,3.2,
sub-OAS31177_sess-d0022_T1w,0.00295,2.3,
sub-OAS31177_sess-d0022_FLAIR,0.094,9.0,
sub-OAS31177_sess-d0022_T2w,0.566,3.2,
sub-OAS30113_sess-d5558_T1w,0.00295,2.3,
sub-OAS30113_sess-d5558_FLAIR,0.091,9.0,
sub-OAS31458_sess-d0030_T1w,0.00295,2.3,
sub-OAS31458_sess-d0030_T2w,0.564,3.2,
sub-OAS31458_sess-d0030_FLAIR,0.091,9.0,
sub-OAS30987_ses-d0965_T2w,0.455,3.2,
sub-OAS30987_ses-d0965_T1w,0.00316,2.4,1.0
sub-OAS30987_ses-d0965_FLAIR,0.076,9.0,2.5
sub-OAS31035_ses-d5659_T2w,0.455,3.2,
sub-OAS31035_ses-d5659_run-02_T1w,0.00316,2.4,1.0
sub-OAS30369_ses-d4058_T2w,0.455,3.2,
sub-OAS30369_ses-d4058_run-02_T1w,0.00316,2.4,1.0
sub-OAS31278_sess-d0146_FLAIR,0.091,9.0,
sub-OAS31278_sess-d0146_T2w,0.564,3.2,
sub-OAS31278_sess-d0146_T1w,0.00295,2.3,
sub-OAS30205_ses-d0061_T2w,0.455,3.2,
sub-OAS30205_ses-d0061_T1w,0.00316,2.4,1.0
sub-OAS31161_ses-d0068_T2w,0.455,3.2,
sub-OAS31161_ses-d0068_T1w,0.00316,2.4,1.0
sub-OAS30276_ses-d2405_T1w,0.00295,2.3,0.9
sub-OAS30276_ses-d2405_FLAIR,0.091,9.0,2.5
sub-OAS31020_ses-d0651_T1w,0.00295,2.3,0.9
sub-OAS31020_ses-d0651_FLAIR,0.091,9.0,2.5
sub-OAS30694_ses-d0779_T2w,0.455,3.2,
sub-OAS30694_ses-d0779_run-02_T1w,0.00316,2.4,1.0
sub-OAS31190_sess-d0136_T1w,0.00295,2.3,
sub-OAS31045_ses-d1257_run-02_T1w,0.00316,2.4,1.0
sub-OAS31045_ses-d1257_T2w,0.455,3.2,
sub-OAS30541_sess-d2527_T1w,0.00295,2.3,0.9
sub-OAS30541_sess-d2527_FLAIR,0.091,9.0,2.5
sub-OAS30687_ses-d0541_run-02_T1w,0.00316,2.4,1.0
sub-OAS30687_ses-d0541_T2w,0.455,3.2,
sub-OAS31376_sess-d1213_T1w,0.00295,2.3,0.9
sub-OAS31376_sess-d1213_FLAIR,0.091,9.0,2.5
sub-OAS31047_ses-d0183_run-02_T1w,0.00316,2.4,1.0
sub-OAS31047_ses-d0183_T2w,0.455,3.2,
sub-OAS31036_ses-d0056_T2w,0.455,3.2,
sub-OAS31036_ses-d0056_run-02_T1w,0.00316,2.4,1.0
sub-OAS31247_sess-d0110_FLAIR,0.091,9.0,2.5
sub-OAS31247_sess-d0110_T1w,0.00295,2.3,0.9
sub-OAS30638_ses-d0072_T1w,0.00295,2.3,0.9
sub-OAS30638_ses-d0072_FLAIR,0.091,9.0,2.5
sub-OAS30098_ses-d0036_FLAIR,0.091,9.0,2.5
sub-OAS30098_ses-d0036_T1w,0.00295,2.3,0.9
sub-OAS30136_ses-d0063_T1w,0.00316,2.4,1.0
sub-OAS30136_ses-d0063_T2w,0.455,3.2,
sub-OAS30747_ses-d0338_T2w,0.455,3.2,
sub-OAS30747_ses-d0338_run-02_T1w,0.00316,2.4,1.0
sub-OAS31301_sess-d0085_FLAIR,0.091,9.0,2.5
sub-OAS31301_sess-d0085_T1w,0.00295,2.3,0.9
sub-OAS30586_ses-d0070_T2w,0.455,3.2,
sub-OAS30586_ses-d0070_T1w,0.00316,2.4,1.0
sub-OAS31320_sess-d0174_T1w,0.00295,2.3,
sub-OAS30183_ses-d0082_run-02_T1w,0.00316,2.4,1.0
sub-OAS30183_ses-d0082_T2w,0.455,3.2,
sub-OAS30499_ses-d2296_T1w,0.00316,2.4,1.0
sub-OAS30499_ses-d2296_FLAIR,0.076,9.0,2.5
sub-OAS30499_ses-d2296_T2w,0.455,3.2,
sub-OAS30240_ses-d4197_T2w,0.455,3.2,
sub-OAS30240_ses-d4197_FLAIR,0.076,9.0,2.5
sub-OAS30240_ses-d4197_T1w,0.00316,2.4,1.0
sub-OAS31158_ses-d0029_T2w,0.455,3.2,
sub-OAS31158_ses-d0029_run-02_T1w,0.00316,2.4,1.0
sub-OAS30189_sess-d1220_T1w,0.00295,2.3,0.9
sub-OAS30189_sess-d1220_FLAIR,0.091,9.0,2.5
sub-OAS30194_ses-d9874_T1w,0.00213,2.4,1.0
sub-OAS31127_ses-d2140_T1w,0.00295,2.3,0.9
sub-OAS31127_ses-d2140_FLAIR,0.091,9.0,2.5
sub-OAS30018_ses-d0070_run-02_T1w,0.00316,2.4,1.0
sub-OAS30018_ses-d0070_T2w,0.455,3.2,
sub-OAS30432_sess-d2137_T1w,0.00295,2.3,
sub-OAS30432_sess-d2137_T2w,0.566,3.2,
sub-OAS30432_sess-d2137_FLAIR,0.094,9.0,
sub-OAS30021_ses-d0071_FLAIR,0.091,9.0,2.5
sub-OAS30021_ses-d0071_T1w,0.00295,2.3,0.9
sub-OAS30172_ses-d0028_run-02_T1w,0.00316,2.4,1.0
sub-OAS30172_ses-d0028_T2w,0.455,3.2,
sub-OAS30786_ses-d3713_T2w,0.455,3.2,
sub-OAS30786_ses-d3713_FLAIR,0.076,9.0,2.5
sub-OAS30786_ses-d3713_T1w,0.00316,2.4,1.0
sub-OAS31140_ses-d0332_T2w,0.455,3.2,
sub-OAS31140_ses-d0332_run-02_T1w,0.00312,2.4,1.0
sub-OAS30840_ses-d0042_run-02_T1w,0.00316,2.4,1.0
sub-OAS30840_ses-d0042_T2w,0.455,3.2,
sub-OAS30112_ses-d0091_T1w,0.00316,2.4,1.0
sub-OAS30112_ses-d0091_T2w,0.455,3.2,
sub-OAS30371_ses-d0338_T2w,0.455,3.2,
sub-OAS30371_ses-d0338_run-02_T1w,0.00316,2.4,1.0
sub-OAS30290_ses-d0000_FLAIR,0.091,9.0,2.5
sub-OAS30290_ses-d0000_T1w,0.00295,2.3,0.9
sub-OAS30998_ses-d0051_T2w,0.455,3.2,
sub-OAS30998_ses-d0051_run-02_T1w,0.00316,2.4,1.0
sub-OAS30440_ses-d0163_T1w,0.00316,2.4,1.0
sub-OAS30146_ses-d3322_T1w,0.00316,2.4,1.0
sub-OAS30146_ses-d3322_FLAIR,0.076,9.0,2.5
sub-OAS30146_ses-d3322_T2w,0.455,3.2,
sub-OAS30927_ses-d0145_T1w,0.00295,2.3,0.9
sub-OAS30927_ses-d0145_FLAIR,0.091,9.0,2.5
sub-OAS30062_sess-d4447_T1w,0.00295,2.3,0.9
sub-OAS30062_sess-d4447_FLAIR,0.091,9.0,2.5
sub-OAS30274_ses-d0605_T2w,0.455,3.2,
sub-OAS30274_ses-d0605_run-02_T1w,0.00316,2.4,1.0
sub-OAS31171_ses-d0752_T1w,0.00312,2.4,1.0
sub-OAS30866_ses-d0033_T2w,0.455,3.2,
sub-OAS30866_ses-d0033_T1w,0.00316,2.4,1.0
sub-OAS30052_sess-d4235_FLAIR,0.091,9.0,2.5
sub-OAS30052_sess-d4235_T1w,0.00295,2.3,0.9
sub-OAS30013_ses-d0102_T1w,0.00295,2.3,0.9
sub-OAS30013_ses-d0102_FLAIR,0.091,9.0,2.5
sub-OAS30972_ses-d2270_T2w,0.455,3.2,
sub-OAS30972_ses-d2270_run-02_T1w,0.00316,2.4,1.0
sub-OAS31262_sess-d0033_FLAIR,0.091,9.0,2.5
sub-OAS31262_sess-d0033_T1w,0.00295,2.3,0.9
sub-OAS31141_ses-d0106_T2w,0.455,3.2,
sub-OAS31141_ses-d0106_run-02_T1w,0.00316,2.4,1.0
sub-OAS31136_ses-d0156_FLAIR,0.091,9.0,2.5
sub-OAS31136_ses-d0156_T1w,0.00295,2.3,0.9
sub-OAS30080_ses-d0048_FLAIR,0.076,9.0,2.5
sub-OAS30080_ses-d0048_T1w,0.00316,2.4,1.0
sub-OAS30080_ses-d0048_T2w,0.455,3.2,
sub-OAS30981_ses-d0074_T1w,0.00295,2.3,0.9
sub-OAS30981_ses-d0074_FLAIR,0.091,9.0,2.5
sub-OAS30165_ses-d0563_run-02_T1w,0.00316,2.4,1.0
sub-OAS30165_ses-d0563_T2w,0.455,3.2,
sub-OAS30284_ses-d3510_T2w,0.455,3.2,
sub-OAS30284_ses-d3510_T1w,0.00316,2.4,1.0
sub-OAS30141_sess-d2512_FLAIR,0.091,9.0,2.5
sub-OAS30141_sess-d2512_T1w,0.00295,2.3,0.9
sub-OAS30933_ses-d2167_T2w,0.455,3.2,
sub-OAS30933_ses-d2167_T1w,0.00316,2.4,1.0
sub-OAS30824_sess-d1651_T1w,0.00295,2.3,
sub-OAS30824_sess-d1651_T2w,0.566,3.2,
sub-OAS30824_sess-d1651_FLAIR,0.094,9.0,
sub-OAS30076_ses-d1735_T2w,0.455,3.2,
sub-OAS30076_ses-d1735_T1w,0.00316,2.4,1.0
sub-OAS30602_ses-d1346_T1w,0.00393,1.9,1.1
sub-OAS30524_ses-d0198_run-02_T1w,0.00316,2.4,1.0
sub-OAS30524_ses-d0198_T2w,0.455,3.2,
sub-OAS30713_ses-d0095_T2w,0.455,3.2,
sub-OAS30713_ses-d0095_run-02_T1w,0.00316,2.4,1.0
sub-OAS30688_sess-d4604_T1w,0.00275,2.4,
sub-OAS30357_ses-d1195_FLAIR,0.076,9.0,2.5
sub-OAS30357_ses-d1195_T2w,0.455,3.2,
sub-OAS30357_ses-d1195_T1w,0.00316,2.4,1.0
sub-OAS31360_sess-d0158_T1w,0.00295,2.3,0.9
sub-OAS31360_sess-d0158_FLAIR,0.091,9.0,2.5
sub-OAS30575_ses-d0115_T2w,0.455,3.2,
sub-OAS30575_ses-d0115_run-02_T1w,0.00316,2.4,1.0
sub-OAS30567_ses-d0040_T1w,0.00295,2.3,0.9
sub-OAS30567_ses-d0040_FLAIR,0.091,9.0,2.5
sub-OAS31404_sess-d0010_T1w,0.00295,2.3,0.9
sub-OAS31404_sess-d0010_FLAIR,0.091,9.0,2.5
sub-OAS30385_ses-d0112_T1w,0.00295,2.3,0.9
sub-OAS30385_ses-d0112_FLAIR,0.091,9.0,2.5
sub-OAS30046_ses-d1968_T1w,0.00295,2.3,0.9
sub-OAS30046_ses-d1968_FLAIR,0.091,9.0,2.5
sub-OAS30117_ses-d4155_FLAIR,0.091,9.0,2.5
sub-OAS30117_ses-d4155_T1w,0.00295,2.3,0.9
sub-OAS30457_ses-d0102_run-02_T1w,0.00316,2.4,1.0
sub-OAS30457_ses-d0102_T2w,0.455,3.2,
sub-OAS30194_ses-d9317_T1w,0.00313,2.4,1.0
sub-OAS30637_ses-d0079_FLAIR,0.091,9.0,2.5
sub-OAS30637_ses-d0079_T1w,0.00295,2.3,0.9
sub-OAS31153_ses-d1174_FLAIR,0.091,9.0,2.5
sub-OAS31153_ses-d1174_T1w,0.00295,2.3,0.9
sub-OAS30857_ses-d0058_T2w,0.455,3.2,
sub-OAS30857_ses-d0058_run-02_T1w,0.00316,2.4,1.0
sub-OAS30857_ses-d0058_run-02_FLAIR,0.074,9.46,2.5
sub-OAS30876_ses-d1670_run-02_T1w,0.00316,2.4,1.0
sub-OAS30876_ses-d1670_FLAIR,0.076,9.0,2.5
sub-OAS30876_ses-d1670_T2w,0.455,3.2,
sub-OAS30280_ses-d0085_run-02_T1w,0.00316,2.4,1.0
sub-OAS30280_ses-d0085_T2w,0.455,3.2,
sub-OAS30134_ses-d0080_run-02_T1w,0.00316,2.4,1.0
sub-OAS30134_ses-d0080_T2w,0.455,3.2,
sub-OAS30364_ses-d0110_T1w,0.00295,2.3,0.9
sub-OAS30364_ses-d0110_FLAIR,0.091,9.0,2.5
sub-OAS30462_sess-d2386_T1w,0.00295,2.3,
sub-OAS30298_ses-d0292_run-02_T1w,0.00316,2.4,1.0
sub-OAS30298_ses-d0292_T2w,0.455,3.2,
sub-OAS30112_ses-d0098_FLAIR,0.091,9.0,2.5
sub-OAS30112_ses-d0098_T1w,0.00295,2.3,0.9
sub-OAS30427_sess-d5637_T1w,0.00295,2.3,0.9
sub-OAS30221_sess-d2358_run-02_T2w,0.566,3.2,
sub-OAS30221_sess-d2358_run-02_FLAIR,0.094,9.0,2.5
sub-OAS30221_sess-d2358_run-02_T1w,0.00295,2.3,0.9
sub-OAS31327_sess-d0062_T2w,0.564,3.2,
sub-OAS31327_sess-d0062_T1w,0.00295,2.3,
sub-OAS31327_sess-d0062_FLAIR,0.091,9.0,
sub-OAS31378_sess-d0196_T1w,0.00295,2.3,0.9
sub-OAS31378_sess-d0196_FLAIR,0.091,9.0,2.5
sub-OAS30026_ses-d0129_T1w,0.00295,2.3,0.9
sub-OAS30026_ses-d0129_FLAIR,0.091,9.0,2.5
sub-OAS31142_sess-d4594_FLAIR,0.091,9.0,2.5
sub-OAS31142_sess-d4594_T1w,0.00295,2.3,0.9
sub-OAS30352_ses-d0099_T2w,0.455,3.2,
sub-OAS30352_ses-d0099_T1w,0.00316,2.4,1.0
sub-OAS30006_ses-d0166_T1w,0.00393,1.9,1.1
sub-OAS30816_sess-d4583_T2w,0.564,3.2,
sub-OAS30816_sess-d4583_FLAIR,0.091,9.0,2.5
sub-OAS30816_sess-d4583_T1w,0.00295,2.3,0.9
sub-OAS30482_ses-d1408_run-02_T1w,0.00316,2.4,1.0
sub-OAS30482_ses-d1408_FLAIR,0.076,9.0,2.5
sub-OAS30482_ses-d1408_T2w,0.455,3.2,
sub-OAS30184_ses-d3157_FLAIR,0.091,9.0,2.5
sub-OAS30184_ses-d3157_T1w,0.00295,2.3,0.9
sub-OAS30788_ses-d0201_T2w,0.455,3.2,
sub-OAS30788_ses-d0201_run-02_T1w,0.00308,2.4,1.0
sub-OAS31382_sess-d0089_T1w,0.00295,2.3,0.9
sub-OAS31382_sess-d0089_FLAIR,0.091,9.0,2.5
sub-OAS30920_ses-d1924_run-02_T1w,0.00316,2.4,1.0
sub-OAS30920_ses-d1924_T2w,0.455,3.2,
sub-OAS30920_ses-d1924_FLAIR,0.076,9.0,2.5
sub-OAS31397_sess-d0058_FLAIR,0.094,9.0,
sub-OAS31397_sess-d0058_T1w,0.00295,2.3,
sub-OAS31397_sess-d0058_T2w,0.566,3.2,
sub-OAS30560_ses-d0117_run-02_T1w,0.00316,2.4,1.0
sub-OAS30560_ses-d0117_T2w,0.455,3.2,
sub-OAS30065_ses-d2009_FLAIR,0.091,9.0,2.5
sub-OAS30065_ses-d2009_T1w,0.00295,2.3,0.9
sub-OAS30427_ses-d4348_T1w,0.00316,2.4,1.0
sub-OAS30427_ses-d4348_T2w,0.455,3.2,
sub-OAS30427_ses-d4348_FLAIR,0.076,9.0,2.5
sub-OAS30906_ses-d0035_run-02_T1w,0.00316,2.4,1.0
sub-OAS30906_ses-d0035_T2w,0.455,3.2,
sub-OAS30423_ses-d1267_T1w,0.00316,2.4,1.0
sub-OAS30423_ses-d1267_T2w,0.455,3.2,
sub-OAS30910_ses-d0090_T1w,0.00316,2.4,1.0
sub-OAS30910_ses-d0090_T2w,0.455,3.2,
sub-OAS30447_sess-d0120_FLAIR,0.091,9.0,2.5
sub-OAS30447_sess-d0120_T1w,0.00295,2.3,0.9
sub-OAS30810_ses-d0106_T2w,0.455,3.2,
sub-OAS30810_ses-d0106_T1w,0.00316,2.4,1.0
sub-OAS30403_ses-d0091_T1w,0.00393,1.9,1.1
sub-OAS30372_ses-d3464_T2w,0.455,3.2,
sub-OAS30372_ses-d3464_T1w,0.00316,2.4,1.0
sub-OAS30896_ses-d3528_T1w,0.00295,2.3,0.9
sub-OAS30896_ses-d3528_FLAIR,0.091,9.0,2.5
sub-OAS30659_sess-d2760_T1w,0.00295,2.3,0.9
sub-OAS30659_sess-d2760_FLAIR,0.091,9.0,2.5
sub-OAS30822_sess-d3227_T1w,0.00295,2.3,0.9
sub-OAS30822_sess-d3227_FLAIR,0.091,9.0,2.5
sub-OAS30344_ses-d1052_run-02_T1w,0.00316,2.4,1.0
sub-OAS30344_ses-d1052_T2w,0.455,3.2,
sub-OAS30411_ses-d3025_T1w,0.00295,2.3,0.9
sub-OAS30411_ses-d3025_FLAIR,0.091,9.0,2.5
sub-OAS30793_ses-d1343_T1w,0.00295,2.3,0.9
sub-OAS30793_ses-d1343_FLAIR,0.091,9.0,2.5
sub-OAS30455_ses-d4209_T1w,0.00295,2.3,0.9
sub-OAS30455_ses-d4209_FLAIR,0.091,9.0,2.5
sub-OAS30676_ses-d3567_FLAIR,0.091,9.0,2.5
sub-OAS30676_ses-d3567_T1w,0.00295,2.3,0.9
sub-OAS30595_ses-d0084_run-02_T1w,0.00316,2.4,1.0
sub-OAS30595_ses-d0084_T2w,0.455,3.2,
sub-OAS30331_ses-d3478_T2w,0.455,3.2,
sub-OAS30331_ses-d3478_run-02_T1w,0.00316,2.4,1.0
sub-OAS30643_sess-d3084_FLAIR,0.091,9.0,2.5
sub-OAS30643_sess-d3084_T2w,0.089,4.0,
sub-OAS30643_sess-d3084_T1w,0.00295,2.3,0.9
sub-OAS30254_ses-d0057_T2w,0.455,3.2,
sub-OAS30254_ses-d0057_run-02_T1w,0.00316,2.4,1.0
sub-OAS30062_ses-d3432_T1w,0.00316,2.4,1.0
sub-OAS30062_ses-d3432_T2w,0.455,3.2,
sub-OAS30114_ses-d0086_FLAIR,0.091,9.0,2.5
sub-OAS30114_ses-d0086_T1w,0.00295,2.3,0.9
sub-OAS30959_sess-d4631_T1w,0.00295,2.3,0.9
sub-OAS30959_sess-d4631_FLAIR,0.091,9.0,2.5
sub-OAS31299_sess-d0061_FLAIR,0.091,9.0,
sub-OAS31299_sess-d0061_T1w,0.00295,2.3,
sub-OAS31299_sess-d0061_T2w,0.564,3.2,
sub-OAS31156_ses-d0001_run-02_T1w,0.00316,2.4,1.0
sub-OAS31156_ses-d0001_T2w,0.455,3.2,
sub-OAS30819_ses-d0077_T2w,0.455,3.2,
sub-OAS30819_ses-d0077_T1w,0.00316,2.4,1.0
sub-OAS30661_ses-d0057_T2w,0.455,3.2,
sub-OAS30661_ses-d0057_T1w,0.00316,2.4,1.0
sub-OAS30579_ses-d1232_FLAIR,0.076,9.0,2.5
sub-OAS30579_ses-d1232_T2w,0.455,3.2,
sub-OAS30579_ses-d1232_T1w,0.00316,2.4,1.0
sub-OAS30652_ses-d0778_run-02_T1w,0.00316,2.4,1.0
sub-OAS30652_ses-d0778_T2w,0.455,3.2,
sub-OAS31411_sess-d0053_FLAIR,0.394,5.0,
sub-OAS31411_sess-d0053_T1w,0.00275,2.4,
sub-OAS31411_sess-d0053_T2w,0.567,3.2,
sub-OAS30749_ses-d0046_run-02_T1w,0.00316,2.4,1.0
sub-OAS30749_ses-d0046_T2w,0.455,3.2,
sub-OAS31086_ses-d0065_FLAIR,0.091,9.0,2.5
sub-OAS31086_ses-d0065_T1w,0.00295,2.3,0.9
sub-OAS30599_ses-d0121_T1w,0.00295,2.3,0.9
sub-OAS30599_ses-d0121_FLAIR,0.091,9.0,2.5
sub-OAS30834_ses-d0098_FLAIR,0.091,9.0,2.5
sub-OAS30834_ses-d0098_T1w,0.00295,2.3,0.9
sub-OAS31034_ses-d0203_T1w,0.00316,2.4,1.0
sub-OAS31034_ses-d0203_T2w,0.455,3.2,
sub-OAS31034_ses-d0203_FLAIR,0.076,9.0,2.5
sub-OAS30353_ses-d2635_T2w,0.455,3.2,
sub-OAS30353_ses-d2635_T1w,0.00316,2.4,1.0
sub-OAS30353_ses-d2635_FLAIR,0.076,9.0,2.5
sub-OAS31057_ses-d1054_run-02_T1w,0.00316,2.4,1.0
sub-OAS31057_ses-d1054_T2w,0.455,3.2,
sub-OAS30164_ses-d0975_run-02_T1w,0.00316,2.4,1.0
sub-OAS30164_ses-d0975_T2w,0.455,3.2,
sub-OAS31308_sess-d0093_T1w,0.00295,2.3,0.9
sub-OAS31308_sess-d0093_FLAIR,0.091,9.0,2.5
sub-OAS30930_ses-d0900_T2w,0.455,3.2,
sub-OAS30930_ses-d0900_run-02_T1w,0.00316,2.4,1.0
sub-OAS30615_ses-d2022_T2w,0.455,3.2,
sub-OAS30615_ses-d2022_T1w,0.00316,2.4,1.0
sub-OAS30615_ses-d2022_FLAIR,0.076,9.0,2.5
sub-OAS30977_ses-d0404_T2w,0.455,3.2,
sub-OAS30977_ses-d0404_T1w,0.00316,2.4,1.0
sub-OAS30506_ses-d2206_run-02_T1w,0.00316,2.4,1.0
sub-OAS30506_ses-d2206_T2w,0.455,3.2,
sub-OAS30418_ses-d0803_T1w,0.00316,2.4,1.0
sub-OAS30418_ses-d0803_T2w,0.455,3.2,
sub-OAS30958_ses-d0900_T2w,0.455,3.2,
sub-OAS30958_ses-d0900_run-02_T1w,0.00316,2.4,1.0
sub-OAS31418_sess-d0068_run-02_FLAIR,0.091,9.0,2.5
sub-OAS31418_sess-d0068_run-02_T2w,0.564,3.2,
sub-OAS31418_sess-d0068_run-02_T1w,0.00295,2.3,0.9
sub-OAS30656_ses-d2737_T1w,0.00295,2.3,0.9
sub-OAS30656_ses-d2737_FLAIR,0.091,9.0,2.5
sub-OAS30875_ses-d0154_T2w,0.455,3.2,
sub-OAS30875_ses-d0154_T1w,0.00316,2.4,1.0
sub-OAS30194_ses-d8881_T1w,0.00316,2.4,1.0
sub-OAS30194_ses-d8881_T2w,0.455,3.2,
sub-OAS31238_sess-d0057_T2w,0.567,3.2,
sub-OAS31238_sess-d0057_T1w,0.00275,2.4,
sub-OAS31238_sess-d0057_FLAIR,0.394,5.0,
sub-OAS30523_ses-d0027_run-02_T1w,0.00316,2.4,1.0
sub-OAS30523_ses-d0027_T2w,0.455,3.2,
sub-OAS30523_ses-d0027_FLAIR,0.076,9.0,2.5
sub-OAS30671_ses-d3613_FLAIR,0.091,9.0,2.5
sub-OAS30671_ses-d3613_T1w,0.00295,2.3,0.9
sub-OAS30306_ses-d0473_T1w,0.00295,2.3,0.9
sub-OAS30306_ses-d0473_FLAIR,0.091,9.0,2.5
sub-OAS30832_ses-d2382_T1w,0.00316,2.4,1.0
sub-OAS30832_ses-d2382_T2w,0.455,3.2,
sub-OAS30369_ses-d5872_FLAIR,0.076,9.0,2.5
sub-OAS30369_ses-d5872_T2w,0.455,3.2,
sub-OAS30369_ses-d5872_T1w,0.00316,2.4,1.0
sub-OAS31222_sess-d0040_FLAIR,0.091,9.0,
sub-OAS31222_sess-d0040_T1w,0.00295,2.3,
sub-OAS31222_sess-d0040_T2w,0.564,3.2,
sub-OAS30478_ses-d4271_T1w,0.00316,2.4,1.0
sub-OAS30042_ses-d0067_T1w,0.00295,2.3,0.9
sub-OAS30042_ses-d0067_FLAIR,0.091,9.0,2.5
sub-OAS30141_ses-d1306_T2w,0.455,3.2,
sub-OAS30141_ses-d1306_T1w,0.00316,2.4,1.0
sub-OAS30452_ses-d2291_run-02_T1w,0.00316,2.4,1.0
sub-OAS30452_ses-d2291_T2w,0.455,3.2,
sub-OAS31202_sess-d0043_FLAIR,0.094,9.0,
sub-OAS31202_sess-d0043_T1w,0.00295,2.3,
sub-OAS31202_sess-d0043_T2w,0.566,3.2,
sub-OAS31018_sess-d1606_T1w,0.00295,2.3,0.9
sub-OAS31018_sess-d1606_FLAIR,0.091,9.0,2.5
sub-OAS30756_ses-d0022_run-02_T1w,0.00213,2.4,1.0
sub-OAS30756_ses-d0022_T2w,0.454,3.2,
sub-OAS30756_ses-d0022_FLAIR,0.091,9.0,2.5
sub-OAS30496_ses-d1150_T2w,0.455,3.2,
sub-OAS30496_ses-d1150_FLAIR,0.076,9.0,2.5
sub-OAS30496_ses-d1150_run-02_T1w,0.00316,2.4,1.0
sub-OAS30327_ses-d0281_run-02_T2w,0.455,3.2,
sub-OAS30327_ses-d0281_run-02_T1w,0.00316,2.4,1.0
sub-OAS30593_ses-d4025_T1w,0.00316,2.4,1.0
sub-OAS30593_ses-d4025_T2w,0.455,3.2,
sub-OAS30308_ses-d0423_T2w,0.455,3.2,
sub-OAS30308_ses-d0423_run-02_T1w,0.00316,2.4,1.0
sub-OAS30479_ses-d1266_T2w,0.455,3.2,
sub-OAS30479_ses-d1266_T1w,0.00316,2.4,1.0
sub-OAS30978_sess-d2118_T1w,0.00295,2.3,0.9
sub-OAS30704_ses-d0584_run-02_T1w,0.00316,2.4,1.0
sub-OAS30704_ses-d0584_T2w,0.455,3.2,
sub-OAS30966_sess-d4446_FLAIR,0.094,9.0,
sub-OAS30966_sess-d4446_T1w,0.00295,2.3,
sub-OAS30966_sess-d4446_T2w,0.566,3.2,
sub-OAS31439_sess-d0081_T1w,0.00295,2.3,
sub-OAS31439_sess-d0081_FLAIR,0.091,9.0,
sub-OAS30866_ses-d0640_FLAIR,0.091,9.0,2.5
sub-OAS30866_ses-d0640_T1w,0.00295,2.3,0.9
sub-OAS31316_sess-d0061_T1w,0.00295,2.3,0.9
sub-OAS31316_sess-d0061_FLAIR,0.091,9.0,2.5
sub-OAS30204_ses-d0020_T2w,0.455,3.2,
sub-OAS30204_ses-d0020_FLAIR,0.076,9.0,2.5
sub-OAS30204_ses-d0020_T1w,0.00316,2.4,1.0
sub-OAS30216_ses-d3830_run-02_T1w,0.00316,2.4,1.0
sub-OAS30216_ses-d3830_T2w,0.455,3.2,
sub-OAS30959_ses-d3174_T1w,0.00213,2.4,1.0
sub-OAS30272_ses-d2456_T2w,0.455,3.2,
sub-OAS30272_ses-d2456_T1w,0.00316,2.4,1.0
sub-OAS30995_ses-d0054_T1w,0.00316,2.4,1.0
sub-OAS30995_ses-d0054_FLAIR,0.09,9.0,2.5
sub-OAS30003_ses-d3731_T1w,0.00295,2.3,0.9
sub-OAS30003_ses-d3731_FLAIR,0.091,9.0,2.5
sub-OAS30473_ses-d1163_T2w,0.455,3.2,
sub-OAS30473_ses-d1163_run-02_T1w,0.00316,2.4,1.0
sub-OAS30778_ses-d0510_T2w,0.455,3.2,
sub-OAS30778_ses-d0510_run-02_T1w,0.00308,2.4,1.0
sub-OAS31046_ses-d2360_T2w,0.455,3.2,
sub-OAS31046_ses-d2360_T1w,0.00316,2.4,1.0
sub-OAS31078_ses-d1173_T1w,0.00316,2.4,1.0
sub-OAS31078_ses-d1173_T2w,0.455,3.2,
sub-OAS31078_ses-d1173_FLAIR,0.076,9.0,2.5
sub-OAS30071_ses-d0055_T1w,0.00316,2.4,1.0
sub-OAS30071_ses-d0055_T2w,0.455,3.2,
sub-OAS30003_ses-d0558_T2w,0.455,3.2,
sub-OAS30003_ses-d0558_run-02_T1w,0.00316,2.4,1.0
sub-OAS30745_ses-d4282_T1w,0.00316,2.4,1.0
sub-OAS30745_ses-d4282_T2w,0.455,3.2,
sub-OAS30823_sess-d3459_T1w,0.00295,2.3,0.9
sub-OAS30823_sess-d3459_FLAIR,0.091,9.0,2.5
